,target,rmse,r2,start,mid,end,actual,predict
73,target_4,3.082675286240092,0.17761746825669789,210,270,300,"[[ 3.98]
 [ 3.86]
 [ 4.09]
 [ 3.92]
 [ 3.19]
 [ 2.86]
 [ 2.78]
 [ 2.85]
 [ 2.8 ]
 [ 2.68]
 [ 2.59]
 [ 2.56]
 [ 2.51]
 [ 2.39]
 [ 2.29]
 [ 2.16]
 [ 2.12]
 [ 2.01]
 [ 1.98]
 [ 2.01]
 [ 2.05]
 [ 2.14]
 [ 2.2 ]
 [ 2.29]
 [ 2.18]
 [ 2.18]
 [ 2.33]
 [ 3.06]
 [ 2.97]
 [ 2.98]
 [ 3.51]
 [ 4.42]
 [ 4.96]
 [19.9 ]
 [ 8.63]
 [13.26]
 [13.3 ]
 [ 7.82]
 [ 8.97]
 [ 7.09]
 [ 6.83]
 [ 6.18]
 [ 5.5 ]
 [ 5.8 ]
 [ 5.61]
 [ 5.59]
 [ 5.65]
 [ 5.55]
 [ 5.51]
 [ 5.7 ]
 [ 6.55]
 [ 7.7 ]
 [ 9.09]
 [ 8.29]
 [ 8.01]
 [ 9.18]
 [ 8.93]
 [ 8.58]
 [ 8.03]
 [ 8.05]]","[[ 2.84046422]
 [ 3.28973048]
 [ 3.43891932]
 [ 3.3148158 ]
 [ 3.55654133]
 [ 3.27714423]
 [ 3.19443221]
 [ 3.28985263]
 [ 3.23502207]
 [ 3.05253491]
 [ 3.09045885]
 [ 3.16873041]
 [ 3.05260131]
 [ 2.95630018]
 [ 2.97362253]
 [ 3.03853419]
 [ 3.07432508]
 [ 3.09596917]
 [ 3.19960849]
 [ 3.18320297]
 [ 3.07713919]
 [ 3.15972309]
 [ 3.70607057]
 [ 4.36278442]
 [ 4.1250895 ]
 [ 3.76752215]
 [ 3.98311986]
 [ 6.7252633 ]
 [ 7.51020158]
 [ 7.94615008]
 [-4.30437948]
 [ 8.68901798]
 [ 9.03277207]
 [ 4.81192469]
 [ 6.99491283]
 [ 5.68661811]
 [ 5.45359225]
 [ 5.86697992]
 [ 6.07898221]
 [ 5.32098913]
 [ 5.97902438]
 [ 5.8266301 ]
 [ 5.9129605 ]
 [ 5.96542264]
 [ 5.89281621]
 [ 6.04982288]
 [ 5.93274438]
 [ 5.7690531 ]
 [ 5.01931707]
 [ 6.92070117]
 [ 6.36793336]
 [ 7.20904436]
 [ 7.51459281]
 [ 7.67662597]
 [ 6.52631226]
 [ 7.15790252]
 [ 6.94206788]
 [ 7.09748809]
 [ 6.13183545]
 [ 8.4048978 ]]"
74,target_5,2.7626780923285925,0.33397776109664734,210,270,300,"[[ 3.56]
 [ 3.98]
 [ 3.86]
 [ 4.09]
 [ 3.92]
 [ 3.19]
 [ 2.86]
 [ 2.78]
 [ 2.85]
 [ 2.8 ]
 [ 2.68]
 [ 2.59]
 [ 2.56]
 [ 2.51]
 [ 2.39]
 [ 2.29]
 [ 2.16]
 [ 2.12]
 [ 2.01]
 [ 1.98]
 [ 2.01]
 [ 2.05]
 [ 2.14]
 [ 2.2 ]
 [ 2.29]
 [ 2.18]
 [ 2.18]
 [ 2.33]
 [ 3.06]
 [ 2.97]
 [ 2.98]
 [ 3.51]
 [ 4.42]
 [ 4.96]
 [19.9 ]
 [ 8.63]
 [13.26]
 [13.3 ]
 [ 7.82]
 [ 8.97]
 [ 7.09]
 [ 6.83]
 [ 6.18]
 [ 5.5 ]
 [ 5.8 ]
 [ 5.61]
 [ 5.59]
 [ 5.65]
 [ 5.55]
 [ 5.51]
 [ 5.7 ]
 [ 6.55]
 [ 7.7 ]
 [ 9.09]
 [ 8.29]
 [ 8.01]
 [ 9.18]
 [ 8.93]
 [ 8.58]
 [ 8.03]]","[[3.16329899]
 [3.3862279 ]
 [3.45421031]
 [3.36339535]
 [3.52647838]
 [3.32638501]
 [3.29882922]
 [3.37704316]
 [3.33115705]
 [3.23703813]
 [3.25420505]
 [3.26720765]
 [3.18884647]
 [3.15396325]
 [3.10351756]
 [3.19583711]
 [3.19464612]
 [3.19504557]
 [3.27176852]
 [3.27405433]
 [3.21512152]
 [3.25638573]
 [3.53579634]
 [3.73537562]
 [3.78682639]
 [3.60870737]
 [3.45935194]
 [5.44957195]
 [5.89291439]
 [2.50229844]
 [0.41754223]
 [7.60900887]
 [8.74672957]
 [4.68207785]
 [6.3364592 ]
 [5.59565195]
 [5.60670961]
 [5.53287442]
 [5.66210039]
 [5.30671316]
 [5.68810454]
 [5.66819272]
 [5.65045612]
 [5.57937368]
 [5.7699893 ]
 [5.67934033]
 [5.31863683]
 [4.74338356]
 [4.35439475]
 [6.59535795]
 [6.10807289]
 [6.03794569]
 [6.70709238]
 [7.00406033]
 [6.00890909]
 [6.38557284]
 [6.04180487]
 [6.07642417]
 [6.43298104]
 [7.37589679]]"
75,target_6,3.027495118473099,0.19296853400943215,210,270,300,"[[ 3.51]
 [ 3.56]
 [ 3.98]
 [ 3.86]
 [ 4.09]
 [ 3.92]
 [ 3.19]
 [ 2.86]
 [ 2.78]
 [ 2.85]
 [ 2.8 ]
 [ 2.68]
 [ 2.59]
 [ 2.56]
 [ 2.51]
 [ 2.39]
 [ 2.29]
 [ 2.16]
 [ 2.12]
 [ 2.01]
 [ 1.98]
 [ 2.01]
 [ 2.05]
 [ 2.14]
 [ 2.2 ]
 [ 2.29]
 [ 2.18]
 [ 2.18]
 [ 2.33]
 [ 3.06]
 [ 2.97]
 [ 2.98]
 [ 3.51]
 [ 4.42]
 [ 4.96]
 [19.9 ]
 [ 8.63]
 [13.26]
 [13.3 ]
 [ 7.82]
 [ 8.97]
 [ 7.09]
 [ 6.83]
 [ 6.18]
 [ 5.5 ]
 [ 5.8 ]
 [ 5.61]
 [ 5.59]
 [ 5.65]
 [ 5.55]
 [ 5.51]
 [ 5.7 ]
 [ 6.55]
 [ 7.7 ]
 [ 9.09]
 [ 8.29]
 [ 8.01]
 [ 9.18]
 [ 8.93]
 [ 8.58]]","[[3.04837225]
 [3.4433234 ]
 [3.55331279]
 [3.52181691]
 [3.62086916]
 [3.51682891]
 [3.40982935]
 [3.52578532]
 [3.44674567]
 [3.35048826]
 [3.41426042]
 [3.49983726]
 [3.44072672]
 [3.37232798]
 [3.39564254]
 [3.60539916]
 [3.4567683 ]
 [3.52058469]
 [3.58387381]
 [3.57965669]
 [3.46593738]
 [3.56318872]
 [4.20346043]
 [4.56828096]
 [4.17200828]
 [3.80155207]
 [4.45095084]
 [6.35933559]
 [6.77105894]
 [2.98173337]
 [0.99781366]
 [7.55202782]
 [7.00719559]
 [4.91111963]
 [6.3687103 ]
 [4.80676796]
 [5.71555143]
 [5.26487074]
 [5.56295819]
 [5.59963664]
 [5.6060327 ]
 [5.52711211]
 [5.40894894]
 [5.42620722]
 [5.81411168]
 [5.60146861]
 [5.64861089]
 [5.25857142]
 [5.63073101]
 [6.05970356]
 [5.83318936]
 [5.59629925]
 [5.99589495]
 [6.21400212]
 [5.49256621]
 [5.84513192]
 [5.85321412]
 [5.97306405]
 [5.91456851]
 [6.35308256]]"
76,target_7,2.9296728774369774,0.23208361562718094,210,270,300,"[[ 3.63]
 [ 3.51]
 [ 3.56]
 [ 3.98]
 [ 3.86]
 [ 4.09]
 [ 3.92]
 [ 3.19]
 [ 2.86]
 [ 2.78]
 [ 2.85]
 [ 2.8 ]
 [ 2.68]
 [ 2.59]
 [ 2.56]
 [ 2.51]
 [ 2.39]
 [ 2.29]
 [ 2.16]
 [ 2.12]
 [ 2.01]
 [ 1.98]
 [ 2.01]
 [ 2.05]
 [ 2.14]
 [ 2.2 ]
 [ 2.29]
 [ 2.18]
 [ 2.18]
 [ 2.33]
 [ 3.06]
 [ 2.97]
 [ 2.98]
 [ 3.51]
 [ 4.42]
 [ 4.96]
 [19.9 ]
 [ 8.63]
 [13.26]
 [13.3 ]
 [ 7.82]
 [ 8.97]
 [ 7.09]
 [ 6.83]
 [ 6.18]
 [ 5.5 ]
 [ 5.8 ]
 [ 5.61]
 [ 5.59]
 [ 5.65]
 [ 5.55]
 [ 5.51]
 [ 5.7 ]
 [ 6.55]
 [ 7.7 ]
 [ 9.09]
 [ 8.29]
 [ 8.01]
 [ 9.18]
 [ 8.93]]","[[3.39076308]
 [3.42753669]
 [3.45071209]
 [3.46716465]
 [3.46178947]
 [3.44672728]
 [3.41613473]
 [3.47396355]
 [3.43310758]
 [3.41776873]
 [3.43055464]
 [3.39787631]
 [3.3992835 ]
 [3.39139453]
 [3.35237561]
 [3.46120477]
 [3.3908532 ]
 [3.40933706]
 [3.43075631]
 [3.45300079]
 [3.40464837]
 [3.42695781]
 [3.50717511]
 [3.36497109]
 [3.41331064]
 [3.44848053]
 [3.41401235]
 [4.14075605]
 [4.17144754]
 [0.4886771 ]
 [6.38856283]
 [6.31985039]
 [6.76613733]
 [5.01864533]
 [5.83821733]
 [4.70014806]
 [5.60537593]
 [4.96458071]
 [5.03203686]
 [5.34173519]
 [5.20669277]
 [5.26727444]
 [5.11104728]
 [5.03954229]
 [5.37114597]
 [5.16955513]
 [5.00047043]
 [4.47621485]
 [5.01664853]
 [5.37004885]
 [5.55708439]
 [4.60313573]
 [5.39550824]
 [5.60847434]
 [5.21860933]
 [5.25299176]
 [5.24794454]
 [5.32809063]
 [6.10901598]
 [5.58342386]]"
77,target_8,3.2991746199477356,0.0029590750705202895,210,270,300,"[[ 4.32]
 [ 3.63]
 [ 3.51]
 [ 3.56]
 [ 3.98]
 [ 3.86]
 [ 4.09]
 [ 3.92]
 [ 3.19]
 [ 2.86]
 [ 2.78]
 [ 2.85]
 [ 2.8 ]
 [ 2.68]
 [ 2.59]
 [ 2.56]
 [ 2.51]
 [ 2.39]
 [ 2.29]
 [ 2.16]
 [ 2.12]
 [ 2.01]
 [ 1.98]
 [ 2.01]
 [ 2.05]
 [ 2.14]
 [ 2.2 ]
 [ 2.29]
 [ 2.18]
 [ 2.18]
 [ 2.33]
 [ 3.06]
 [ 2.97]
 [ 2.98]
 [ 3.51]
 [ 4.42]
 [ 4.96]
 [19.9 ]
 [ 8.63]
 [13.26]
 [13.3 ]
 [ 7.82]
 [ 8.97]
 [ 7.09]
 [ 6.83]
 [ 6.18]
 [ 5.5 ]
 [ 5.8 ]
 [ 5.61]
 [ 5.59]
 [ 5.65]
 [ 5.55]
 [ 5.51]
 [ 5.7 ]
 [ 6.55]
 [ 7.7 ]
 [ 9.09]
 [ 8.29]
 [ 8.01]
 [ 9.18]]","[[ 3.13894239]
 [ 3.03475818]
 [ 3.1284689 ]
 [ 3.21288395]
 [ 3.12644868]
 [ 3.16516412]
 [ 3.13117899]
 [ 3.19306606]
 [ 3.16678712]
 [ 3.12035679]
 [ 3.11230856]
 [ 2.93820851]
 [ 3.01896386]
 [ 3.00243822]
 [ 2.95519711]
 [ 2.90803342]
 [ 2.99515994]
 [ 2.9775087 ]
 [ 2.976526  ]
 [ 3.03134009]
 [ 2.95514865]
 [ 2.94383312]
 [ 2.43902055]
 [ 1.84654372]
 [ 2.25417097]
 [ 2.90849428]
 [ 2.08454932]
 [ 1.25334682]
 [ 1.12476646]
 [-3.72228357]
 [ 7.10101899]
 [ 4.00634174]
 [ 5.08470719]
 [ 2.94703328]
 [ 4.57397656]
 [ 4.01228554]
 [ 4.67716184]
 [ 3.90657243]
 [ 3.90645458]
 [ 4.36966847]
 [ 4.35583452]
 [ 4.50579328]
 [ 4.23826499]
 [ 4.21889603]
 [ 4.23387325]
 [ 4.38113179]
 [ 3.95925804]
 [ 3.16776523]
 [ 3.92900761]
 [ 3.22375088]
 [ 4.88893962]
 [ 4.05367768]
 [ 4.79334197]
 [ 5.00921279]
 [ 4.6715059 ]
 [ 4.6068111 ]
 [ 4.74683462]
 [ 4.9363432 ]
 [ 5.48809838]
 [ 5.03578435]]"
78,target_9,3.517249440076949,-0.1656650269740223,210,270,300,"[[ 4.15]
 [ 4.32]
 [ 3.63]
 [ 3.51]
 [ 3.56]
 [ 3.98]
 [ 3.86]
 [ 4.09]
 [ 3.92]
 [ 3.19]
 [ 2.86]
 [ 2.78]
 [ 2.85]
 [ 2.8 ]
 [ 2.68]
 [ 2.59]
 [ 2.56]
 [ 2.51]
 [ 2.39]
 [ 2.29]
 [ 2.16]
 [ 2.12]
 [ 2.01]
 [ 1.98]
 [ 2.01]
 [ 2.05]
 [ 2.14]
 [ 2.2 ]
 [ 2.29]
 [ 2.18]
 [ 2.18]
 [ 2.33]
 [ 3.06]
 [ 2.97]
 [ 2.98]
 [ 3.51]
 [ 4.42]
 [ 4.96]
 [19.9 ]
 [ 8.63]
 [13.26]
 [13.3 ]
 [ 7.82]
 [ 8.97]
 [ 7.09]
 [ 6.83]
 [ 6.18]
 [ 5.5 ]
 [ 5.8 ]
 [ 5.61]
 [ 5.59]
 [ 5.65]
 [ 5.55]
 [ 5.51]
 [ 5.7 ]
 [ 6.55]
 [ 7.7 ]
 [ 9.09]
 [ 8.29]
 [ 8.01]]","[[ 3.06715979]
 [ 2.77222248]
 [ 2.86090909]
 [ 3.00639075]
 [ 2.82847831]
 [ 2.94761147]
 [ 2.91967972]
 [ 2.90703595]
 [ 2.92746057]
 [ 2.87573646]
 [ 2.82894376]
 [ 2.59771612]
 [ 2.73294355]
 [ 2.70065307]
 [ 2.70916591]
 [ 2.46326598]
 [ 2.69776775]
 [ 2.66709976]
 [ 2.62387193]
 [ 2.68742137]
 [ 2.62969976]
 [ 2.57723537]
 [ 1.69266708]
 [ 1.12612135]
 [ 1.57682853]
 [ 2.54416731]
 [ 1.57989179]
 [-0.35658321]
 [-0.600335  ]
 [ 2.82086589]
 [ 8.31413802]
 [ 2.95144482]
 [ 3.38423921]
 [ 3.07529657]
 [ 4.12152573]
 [ 3.18272413]
 [ 3.63215029]
 [ 3.31990012]
 [ 3.09044669]
 [ 3.49283599]
 [ 3.52189722]
 [ 3.6452881 ]
 [ 3.48228712]
 [ 3.58252706]
 [ 3.04590432]
 [ 3.64225059]
 [ 3.55920991]
 [ 3.5430767 ]
 [ 4.29935455]
 [ 1.70755798]
 [ 4.09469915]
 [ 3.76913193]
 [ 4.18918338]
 [ 4.03880435]
 [ 4.29649619]
 [ 4.06629512]
 [ 4.6479847 ]
 [ 5.04003063]
 [ 4.34183907]
 [ 4.31840902]]"
79,target_10,4.0188647402289375,-0.5465870908912043,210,270,300,"[[ 4.27]
 [ 4.15]
 [ 4.32]
 [ 3.63]
 [ 3.51]
 [ 3.56]
 [ 3.98]
 [ 3.86]
 [ 4.09]
 [ 3.92]
 [ 3.19]
 [ 2.86]
 [ 2.78]
 [ 2.85]
 [ 2.8 ]
 [ 2.68]
 [ 2.59]
 [ 2.56]
 [ 2.51]
 [ 2.39]
 [ 2.29]
 [ 2.16]
 [ 2.12]
 [ 2.01]
 [ 1.98]
 [ 2.01]
 [ 2.05]
 [ 2.14]
 [ 2.2 ]
 [ 2.29]
 [ 2.18]
 [ 2.18]
 [ 2.33]
 [ 3.06]
 [ 2.97]
 [ 2.98]
 [ 3.51]
 [ 4.42]
 [ 4.96]
 [19.9 ]
 [ 8.63]
 [13.26]
 [13.3 ]
 [ 7.82]
 [ 8.97]
 [ 7.09]
 [ 6.83]
 [ 6.18]
 [ 5.5 ]
 [ 5.8 ]
 [ 5.61]
 [ 5.59]
 [ 5.65]
 [ 5.55]
 [ 5.51]
 [ 5.7 ]
 [ 6.55]
 [ 7.7 ]
 [ 9.09]
 [ 8.29]]","[[ 3.58456281]
 [ 2.82073446]
 [ 2.72423645]
 [ 2.89754146]
 [ 2.62307259]
 [ 2.80799368]
 [ 2.88893068]
 [ 2.81499195]
 [ 2.85808735]
 [ 2.94078413]
 [ 2.82695649]
 [ 2.4799606 ]
 [ 2.64412381]
 [ 2.70748205]
 [ 2.58457977]
 [ 2.36085698]
 [ 2.57161187]
 [ 2.50552674]
 [ 2.43424265]
 [ 2.53490437]
 [ 2.57053901]
 [ 2.43368208]
 [ 1.13431993]
 [ 0.03624421]
 [ 1.00281889]
 [ 2.17864318]
 [ 0.63520924]
 [-2.14266483]
 [-2.80530692]
 [-1.599109  ]
 [15.92697399]
 [ 2.8391109 ]
 [ 4.90857289]
 [ 3.64688746]
 [ 3.72627592]
 [ 3.78175063]
 [ 4.12002583]
 [ 3.19170724]
 [ 2.6401434 ]
 [ 3.51939401]
 [ 3.18829632]
 [ 3.51092483]
 [ 3.28495884]
 [ 3.13706507]
 [ 2.95637292]
 [ 3.18713921]
 [ 2.82319675]
 [ 2.46855352]
 [ 3.64283982]
 [ 2.24678888]
 [ 4.206743  ]
 [ 2.85621375]
 [ 3.74487398]
 [ 3.72726357]
 [ 4.12111896]
 [ 3.49881231]
 [ 3.95062946]
 [ 4.29871911]
 [ 5.66848596]
 [ 3.81451513]]"
80,target_1,2.265559357157513,0.2656944647053514,240,300,330,"[[19.9 ]
 [ 8.63]
 [13.26]
 [13.3 ]
 [ 7.82]
 [ 8.97]
 [ 7.09]
 [ 6.83]
 [ 6.18]
 [ 5.5 ]
 [ 5.8 ]
 [ 5.61]
 [ 5.59]
 [ 5.65]
 [ 5.55]
 [ 5.51]
 [ 5.7 ]
 [ 6.55]
 [ 7.7 ]
 [ 9.09]
 [ 8.29]
 [ 8.01]
 [ 9.18]
 [ 8.93]
 [ 8.58]
 [ 8.03]
 [ 8.05]
 [ 9.29]
 [10.5 ]
 [ 9.85]
 [10.28]
 [11.16]
 [14.04]
 [13.02]
 [13.56]
 [14.  ]
 [13.93]
 [12.49]
 [10.66]
 [ 9.02]
 [10.94]
 [10.24]
 [10.35]
 [10.35]
 [10.21]
 [ 9.36]
 [10.61]
 [10.2 ]
 [ 9.85]
 [ 9.79]
 [ 9.42]
 [ 8.62]
 [ 8.84]
 [ 9.35]
 [ 9.9 ]
 [ 9.33]
 [ 9.66]
 [ 9.28]
 [ 9.78]
 [ 9.99]]","[[14.19608182]
 [15.42679594]
 [19.03056349]
 [ 7.10727414]
 [ 8.98855208]
 [ 9.45331064]
 [ 8.95108206]
 [ 6.92621216]
 [ 6.07717503]
 [ 6.98421355]
 [ 6.46205975]
 [ 6.56025373]
 [ 6.5502251 ]
 [ 5.95093907]
 [ 6.89844108]
 [ 6.12846066]
 [ 6.27102322]
 [ 5.83691983]
 [ 7.87630983]
 [11.62100024]
 [10.00271179]
 [ 9.54008215]
 [10.42122482]
 [10.79547897]
 [ 9.10254602]
 [ 8.82520919]
 [ 9.59196567]
 [10.72915878]
 [14.27942577]
 [12.38771064]
 [11.47774127]
 [13.62782893]
 [15.06538569]
 [15.71400209]
 [16.75645385]
 [15.83093754]
 [14.19030959]
 [13.47822636]
 [12.6315437 ]
 [ 9.778957  ]
 [13.18501006]
 [12.48072371]
 [11.42239725]
 [12.25235089]
 [11.62038341]
 [11.85671748]
 [12.19673156]
 [12.22313234]
 [11.34269505]
 [11.2502402 ]
 [10.67762781]
 [ 9.76543453]
 [10.91023723]
 [11.64504756]
 [11.32212788]
 [11.24110947]
 [10.92281256]
 [10.54649439]
 [12.47273747]
 [12.13339875]]"
81,target_2,3.863747148434226,-1.0409409297063847,240,300,330,"[[ 4.96]
 [19.9 ]
 [ 8.63]
 [13.26]
 [13.3 ]
 [ 7.82]
 [ 8.97]
 [ 7.09]
 [ 6.83]
 [ 6.18]
 [ 5.5 ]
 [ 5.8 ]
 [ 5.61]
 [ 5.59]
 [ 5.65]
 [ 5.55]
 [ 5.51]
 [ 5.7 ]
 [ 6.55]
 [ 7.7 ]
 [ 9.09]
 [ 8.29]
 [ 8.01]
 [ 9.18]
 [ 8.93]
 [ 8.58]
 [ 8.03]
 [ 8.05]
 [ 9.29]
 [10.5 ]
 [ 9.85]
 [10.28]
 [11.16]
 [14.04]
 [13.02]
 [13.56]
 [14.  ]
 [13.93]
 [12.49]
 [10.66]
 [ 9.02]
 [10.94]
 [10.24]
 [10.35]
 [10.35]
 [10.21]
 [ 9.36]
 [10.61]
 [10.2 ]
 [ 9.85]
 [ 9.79]
 [ 9.42]
 [ 8.62]
 [ 8.84]
 [ 9.35]
 [ 9.9 ]
 [ 9.33]
 [ 9.66]
 [ 9.28]
 [ 9.78]]","[[20.92931167]
 [17.29009365]
 [20.6711513 ]
 [ 8.30645435]
 [10.41858577]
 [10.36512365]
 [10.36413192]
 [ 7.27168443]
 [ 6.25533983]
 [ 7.9224083 ]
 [ 6.91834363]
 [ 7.24934719]
 [ 6.91119938]
 [ 6.26692149]
 [ 7.56039508]
 [ 6.71095981]
 [ 6.93415602]
 [ 6.48080943]
 [ 9.86949429]
 [11.94846296]
 [11.15752178]
 [10.52862891]
 [11.13994458]
 [11.48160854]
 [ 9.92439535]
 [ 9.53438855]
 [10.73686524]
 [12.24740927]
 [16.29601642]
 [13.15513512]
 [13.1581092 ]
 [15.98208447]
 [15.83276744]
 [16.7277934 ]
 [17.76418828]
 [16.51127663]
 [15.30717421]
 [15.01765901]
 [14.4692991 ]
 [12.65125548]
 [14.4183359 ]
 [13.60903638]
 [12.34019096]
 [13.01555951]
 [12.46918143]
 [13.60982564]
 [12.95931596]
 [12.99673191]
 [12.03827526]
 [12.07396203]
 [11.70310518]
 [10.8350564 ]
 [12.30990413]
 [12.63306081]
 [12.21957088]
 [12.15082584]
 [11.72936804]
 [11.71534358]
 [13.84673793]
 [13.06431873]]"
82,target_3,4.222050892996923,-1.311439557450996,240,300,330,"[[ 4.42]
 [ 4.96]
 [19.9 ]
 [ 8.63]
 [13.26]
 [13.3 ]
 [ 7.82]
 [ 8.97]
 [ 7.09]
 [ 6.83]
 [ 6.18]
 [ 5.5 ]
 [ 5.8 ]
 [ 5.61]
 [ 5.59]
 [ 5.65]
 [ 5.55]
 [ 5.51]
 [ 5.7 ]
 [ 6.55]
 [ 7.7 ]
 [ 9.09]
 [ 8.29]
 [ 8.01]
 [ 9.18]
 [ 8.93]
 [ 8.58]
 [ 8.03]
 [ 8.05]
 [ 9.29]
 [10.5 ]
 [ 9.85]
 [10.28]
 [11.16]
 [14.04]
 [13.02]
 [13.56]
 [14.  ]
 [13.93]
 [12.49]
 [10.66]
 [ 9.02]
 [10.94]
 [10.24]
 [10.35]
 [10.35]
 [10.21]
 [ 9.36]
 [10.61]
 [10.2 ]
 [ 9.85]
 [ 9.79]
 [ 9.42]
 [ 8.62]
 [ 8.84]
 [ 9.35]
 [ 9.9 ]
 [ 9.33]
 [ 9.66]
 [ 9.28]]","[[23.6142437 ]
 [17.49121479]
 [20.23122733]
 [ 8.60694216]
 [10.91506649]
 [10.36766237]
 [10.78186289]
 [ 7.10300641]
 [ 6.11419662]
 [ 8.19955488]
 [ 6.93626107]
 [ 7.43055147]
 [ 6.82305032]
 [ 6.22344252]
 [ 7.71422701]
 [ 6.88293232]
 [ 7.12069155]
 [ 6.64342727]
 [10.77566903]
 [11.31021756]
 [11.28434773]
 [10.71491279]
 [10.9567021 ]
 [11.26371258]
 [ 9.88463523]
 [ 9.53042986]
 [10.92342383]
 [12.58156302]
 [16.52319207]
 [12.83798233]
 [13.55227465]
 [16.65272312]
 [15.3151946 ]
 [16.40715046]
 [17.36415882]
 [15.99901079]
 [15.07337222]
 [15.11236076]
 [14.6956907 ]
 [13.93167277]
 [14.29073576]
 [13.58176325]
 [12.23615876]
 [12.78146803]
 [12.26214961]
 [13.98991383]
 [12.72906613]
 [12.78605258]
 [11.81702554]
 [11.94856948]
 [11.72383506]
 [10.96899851]
 [12.57695371]
 [12.58478467]
 [12.06783   ]
 [12.10818725]
 [11.57778091]
 [11.86690703]
 [13.972654  ]
 [12.95999886]]"
83,target_4,4.91283609527244,-1.9229054802194474,240,300,330,"[[ 3.51]
 [ 4.42]
 [ 4.96]
 [19.9 ]
 [ 8.63]
 [13.26]
 [13.3 ]
 [ 7.82]
 [ 8.97]
 [ 7.09]
 [ 6.83]
 [ 6.18]
 [ 5.5 ]
 [ 5.8 ]
 [ 5.61]
 [ 5.59]
 [ 5.65]
 [ 5.55]
 [ 5.51]
 [ 5.7 ]
 [ 6.55]
 [ 7.7 ]
 [ 9.09]
 [ 8.29]
 [ 8.01]
 [ 9.18]
 [ 8.93]
 [ 8.58]
 [ 8.03]
 [ 8.05]
 [ 9.29]
 [10.5 ]
 [ 9.85]
 [10.28]
 [11.16]
 [14.04]
 [13.02]
 [13.56]
 [14.  ]
 [13.93]
 [12.49]
 [10.66]
 [ 9.02]
 [10.94]
 [10.24]
 [10.35]
 [10.35]
 [10.21]
 [ 9.36]
 [10.61]
 [10.2 ]
 [ 9.85]
 [ 9.79]
 [ 9.42]
 [ 8.62]
 [ 8.84]
 [ 9.35]
 [ 9.9 ]
 [ 9.33]
 [ 9.66]]","[[19.62008855]
 [16.65575108]
 [20.19925477]
 [ 7.99056962]
 [10.80869461]
 [10.560093  ]
 [10.35027498]
 [ 7.3270635 ]
 [ 6.42628182]
 [ 7.9208475 ]
 [ 7.18626242]
 [ 7.68525532]
 [ 7.14510873]
 [ 6.59548193]
 [ 7.77087182]
 [ 7.20664863]
 [ 7.03503973]
 [ 6.35569958]
 [ 9.44714584]
 [11.09955385]
 [11.17892556]
 [10.98672027]
 [11.35943229]
 [11.72975491]
 [10.12416951]
 [ 9.98988886]
 [10.9292758 ]
 [12.36678549]
 [15.83545842]
 [13.35699854]
 [13.53794354]
 [16.0172344 ]
 [16.14133694]
 [17.21282635]
 [18.26706269]
 [16.99212901]
 [15.84347052]
 [15.45601642]
 [14.77144637]
 [13.14380697]
 [14.68633357]
 [14.1035362 ]
 [12.86684725]
 [13.5447562 ]
 [12.80000556]
 [13.95636094]
 [13.45349429]
 [13.5141283 ]
 [12.56255854]
 [12.58890167]
 [12.255214  ]
 [11.3223184 ]
 [12.76137901]
 [13.11896883]
 [12.65510856]
 [12.68600341]
 [12.23187688]
 [12.29002836]
 [14.27618868]
 [13.60413787]]"
